split,sentence_id,category_id,text,category,polarity
train,2415,2415::cat::2,"You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.",price,positive
train,3453,3453::cat::0,"Finally, after all the raving I went to check it out with one of my enthusiastic friends this last Saturday night and let me tell you its all its cracked up to be.",anecdotes/miscellaneous,positive
train,1243,1243::cat::0,"Place should also have a 1,2,3 chili rating to be more authentic...",anecdotes/miscellaneous,neutral
train,8,8::cat::0,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service,negative
train,2670,2670::cat::0,Went last Thursday.,anecdotes/miscellaneous,neutral
train,781,781::cat::0,I love this place more and more everytime i go.,anecdotes/miscellaneous,positive
train,258,258::cat::0,I go and eat out at many different restaurants and this is one place you have go and try.,anecdotes/miscellaneous,positive
train,258,258::cat::1,I go and eat out at many different restaurants and this is one place you have go and try.,anecdotes/miscellaneous,positive
train,1713,1713::cat::0,"Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!",food,positive
train,1713,1713::cat::1,"Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!",ambience,conflict
train,1713,1713::cat::2,"Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!",price,negative
train,946,946::cat::0,"We only ordered desserts and drinks, but no refills were offered.",service,negative
train,697,697::cat::0,Saul is the best restaurant on Smith Street and in Brooklyn.,anecdotes/miscellaneous,positive
train,452,452::cat::0,Waiters are slow but sweet.,service,conflict
train,303,303::cat::0,"I have been here a few times for dinner, once for brunch and twice for lunch.",anecdotes/miscellaneous,neutral
train,549,549::cat::0,We went to Ino for Valentines.,anecdotes/miscellaneous,neutral
train,982,982::cat::0,"the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.",food,positive
train,3354,3354::cat::0,"It was good, but was not what I thought it would be.",anecdotes/miscellaneous,conflict
train,1323,1323::cat::0,The music is the best among all the Indian restaurants I have visited.,ambience,positive
train,2899,2899::cat::0,"The bread and lamb chops I had before the meal were quite good, however.",food,positive
train,1831,1831::cat::0,"He always says, I don't have customers.",anecdotes/miscellaneous,neutral
train,584,584::cat::0,Rao's has the best service and atmosphere in NYC.,service,positive
train,584,584::cat::1,Rao's has the best service and atmosphere in NYC.,ambience,positive
train,2906,2906::cat::0,instead ordered an ice cold beer which to me works with indian.,anecdotes/miscellaneous,neutral
train,3645,3645::cat::0,Good for dates or with friends.,anecdotes/miscellaneous,positive
train,3048,3048::cat::0,"They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.",service,negative
train,1322,1322::cat::0,one of the best Chicken Tikka Masala.,food,positive
train,2089,2089::cat::0,"Excellent dumplings served amid clean, chic decor.",food,positive
train,2089,2089::cat::1,"Excellent dumplings served amid clean, chic decor.",ambience,positive
train,184,184::cat::0,"The kitchen however, is almost always slow.",service,negative
train,3697,3697::cat::0,"The corned beef and pastrami are excellent, much less fatty than those big tourist places around Times Square.",food,positive
train,2364,2364::cat::0,"Cute place, nice wait staff but would never go there again.",service,positive
train,2364,2364::cat::1,"Cute place, nice wait staff but would never go there again.",ambience,positive
train,1573,1573::cat::0,We had a good time.,anecdotes/miscellaneous,positive
train,1328,1328::cat::0,"Also, the hostess called me today to thank us for coming and mentioned how she hoped that my girlfriend enjoyed her birthday - unexpected, but a truly above and beyond thing to do...",service,positive
train,3588,3588::cat::0,people are rude bit again it's new york!,service,conflict
train,2082,2082::cat::0,We all felt it was worth it.,price,positive
train,1482,1482::cat::0,"The plain slice is great and if you get toppings, the whole slice is topped with them, not sparsely sprinkled on like some places.",food,positive
train,1372,1372::cat::0,Service was also horrible and the ambience is not that great.,service,negative
train,1372,1372::cat::1,Service was also horrible and the ambience is not that great.,ambience,negative
train,1602,1602::cat::0,"Service is great, takeout is good too.",food,positive
train,1602,1602::cat::1,"Service is great, takeout is good too.",service,positive
train,873,873::cat::0,"Based on the reviews on here, it appears that the restaurant is overwhelmed after the 7 PM.",anecdotes/miscellaneous,neutral
train,1473,1473::cat::0,The pizza is overpriced and soggy.,food,positive
train,1473,1473::cat::1,The pizza is overpriced and soggy.,price,positive
train,929,929::cat::0,"Everything is excellent, the menu is quite extensive, and you eat with a view on both sides of the city.",food,positive
train,929,929::cat::1,"Everything is excellent, the menu is quite extensive, and you eat with a view on both sides of the city.",ambience,positive
train,2738,2738::cat::0,"You'll pay at least double at any other Italian restaurant in the city, and most still don't compare.",price,positive
train,1675,1675::cat::0,"For the quality of food, a little too expensive.",price,negative
train,1675,1675::cat::1,"For the quality of food, a little too expensive.",food,negative
train,321,321::cat::0,Came looking for this place because I heard good things.,anecdotes/miscellaneous,neutral
train,249,249::cat::0,I live on the street this place is on.,anecdotes/miscellaneous,neutral
train,3646,3646::cat::0,Horrible.,anecdotes/miscellaneous,negative
train,3220,3220::cat::0,Here's to the fake fish tanks too...,ambience,negative
train,2395,2395::cat::0,Its worth the wait though.,anecdotes/miscellaneous,positive
train,2746,2746::cat::0,I've never had bad service and the fish is fresh and delicious.,food,positive
train,2746,2746::cat::1,I've never had bad service and the fish is fresh and delicious.,service,positive
train,2718,2718::cat::0,"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.",food,neutral
train,2718,2718::cat::1,"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.",ambience,positive
train,2063,2063::cat::0,we decided to eat in tea room which was small and cute.,ambience,positive
train,2691,2691::cat::0,What an amazing meal and experience!,anecdotes/miscellaneous,positive
train,2691,2691::cat::1,What an amazing meal and experience!,food,positive
train,350,350::cat::0,Unique apppetizers.,food,positive
train,2892,2892::cat::0,"The staff has always been attentive and kind, and I've always been amazed at how they've handled all the various different group sizes that come in.",service,positive
train,3227,3227::cat::0,IT is the best deal in town for a Monday night dinner at a fine restaurant.,price,positive
train,1692,1692::cat::0,Nothing special about this place.,anecdotes/miscellaneous,neutral
train,3684,3684::cat::0,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",price,negative
train,3556,3556::cat::0,and never strayed.,anecdotes/miscellaneous,positive
train,2104,2104::cat::0,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.",ambience,positive
train,3612,3612::cat::0,Leave the kids at home!,anecdotes/miscellaneous,neutral
train,2037,2037::cat::0,"This place has good potential, but needs a significant amount of work before we can justify spending that much money on indian food you can get everywhere else.",anecdotes/miscellaneous,negative
train,2037,2037::cat::1,"This place has good potential, but needs a significant amount of work before we can justify spending that much money on indian food you can get everywhere else.",price,negative
train,2037,2037::cat::2,"This place has good potential, but needs a significant amount of work before we can justify spending that much money on indian food you can get everywhere else.",food,neutral
train,693,693::cat::0,"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",food,positive
train,693,693::cat::1,"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",service,positive
train,693,693::cat::2,"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",ambience,positive
train,2634,2634::cat::0,And all of that won't break your bank!,price,positive
train,3184,3184::cat::0,The Thai food is good.,food,positive
train,2752,2752::cat::0,Just moved to the neighborhood and we've been trying all the West Village Sushi restaurants.,anecdotes/miscellaneous,neutral
