split,sentence_id,aspect_id,text,term,term_normalized,polarity,char_from,char_to
train,2458,2458::term::2,"It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...",food,food,positive,85,89
train,2458,2458::term::3,"It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...",bar,bar,neutral,154,157
train,1959,1959::term::0,We did have to wait at the bar for approx.,bar,bar,neutral,27,30
train,3228,3228::term::0,"If you love seafood, you would love this place!",seafood,seafood,positive,12,19
train,3228,3228::term::1,"If you love seafood, you would love this place!",place,place,positive,41,46
train,1837,1837::term::0,"Good, fast service.",service,service,positive,11,18
train,1296,1296::term::0,They charge different prices all the time.,prices,prices,negative,22,28
train,2245,2245::term::0,"I was in love with Pongsri on 48th, but compared to Suan it is slow in service and overpriced.",service,service,negative,71,78
train,2028,2028::term::0,"My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.",cheese,cheese,positive,37,43
train,2028,2028::term::1,"My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.",menu,menu,positive,72,76
train,1916,1916::term::0,"It's charmingly small and that leads to an atmoshere that is extremely cozy and romantic, even.",atmoshere,atmoshere,positive,43,52
train,343,343::term::0,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,Japanese cuisine,japanese cuisine,negative,82,98
train,165,165::term::0,"In terms of the food itself -- nothing special, we limited ourselves to several appetizers.",food,food,neutral,16,20
train,165,165::term::1,"In terms of the food itself -- nothing special, we limited ourselves to several appetizers.",appetizers,appetizers,neutral,80,90
train,2508,2508::term::0,Love the Jazz bands on Fri and Sat.,Jazz bands,jazz bands,positive,9,19
train,3114,3114::term::0,"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.",hostess,hostess,positive,81,88
train,3114,3114::term::1,"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.",wait,wait,negative,45,49
train,3114,3114::term::2,"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.",table,table,positive,135,140
train,492,492::term::0,The servers give you some sample slices of your order while you wait (shortly I might add).,servers,servers,positive,4,11
train,1886,1886::term::0,The service was ok.,service,service,neutral,4,11
train,3512,3512::term::0,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",dish,dish,neutral,31,35
train,3156,3156::term::0,"Don't expect to sit down inside though, there are only a few tables and they are always full.",tables,tables,negative,61,67
train,1947,1947::term::0,"The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!",staff,staff,positive,4,9
train,1947,1947::term::1,"The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!",ambiance,ambiance,positive,31,39
train,1947,1947::term::2,"The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!",food,food,positive,77,81
train,1929,1929::term::0,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",food,food,positive,4,8
train,1929,1929::term::1,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",halibut special,halibut special,positive,32,47
train,1929,1929::term::2,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",steak,steak,positive,64,69
train,1929,1929::term::3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",service,service,positive,80,87
train,740,740::term::0,The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,manager,manager,negative,4,11
train,740,740::term::1,The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,bill,bill,neutral,72,76
train,2797,2797::term::0,it's the only place you can get yummy authentic japanese comfort food.,japanese comfort food,japanese comfort food,positive,48,69
train,409,409::term::0,We took advanatage of the half price sushi deal on saturday so it was well worth it.,half price sushi deal,half price sushi deal,positive,26,47
train,3442,3442::term::0,we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation.,reservation,reservation,neutral,106,117
train,3442,3442::term::1,we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation.,seated,seated,positive,50,56
train,158,158::term::0,We were fast to order the appetizer platter since we were very hungry.,appetizer platter,appetizer platter,neutral,26,43
train,3186,3186::term::0,"The staff are attentive, and have smiles on their faces.",staff,staff,positive,4,9
train,52,52::term::0,"No dress codes, no attitudes, plenty of comfort companionship, a great place to relax in an always busy Midtown.",dress codes,dress codes,positive,3,14
train,52,52::term::1,"No dress codes, no attitudes, plenty of comfort companionship, a great place to relax in an always busy Midtown.",attitudes,attitudes,positive,19,28
train,52,52::term::2,"No dress codes, no attitudes, plenty of comfort companionship, a great place to relax in an always busy Midtown.",place,place,positive,71,76
train,2125,2125::term::0,"Largest and freshest pieces of sushi, and delicious!",pieces of sushi,pieces of sushi,positive,21,36
train,3371,3371::term::0,Even the pasta is delicious here (a rarity in New York pizza restaurants).,pasta,pasta,positive,9,14
train,2115,2115::term::0,"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",menu,menu,negative,26,30
train,2115,2115::term::1,"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",dumplings,dumplings,neutral,82,91
train,2115,2115::term::2,"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",appetizer,appetizer,negative,99,108
train,1546,1546::term::0,"Maybe I say so because it looked promising for people who like artery-clogging jewish deli food, but turns out to be poorly run and awful.",jewish deli food,jewish deli food,conflict,79,95
train,753,753::term::0,After my 3rd time the manager remembered me and treated me like an usual customer.,manager,manager,positive,22,29
train,3165,3165::term::0,now if they could only get a toaster.,toaster,toaster,negative,29,36
train,3505,3505::term::0,"When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.",Neapolitan pizza,neapolitan pizza,positive,31,47
train,3505,3505::term::1,"When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.",zucchini blossoms,zucchini blossoms,positive,89,106
train,1747,1747::term::0,Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,Wait staff,wait staff,negative,0,10
train,1747,1747::term::1,Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,pie,pie,positive,74,77
train,1481,1481::term::0,"The ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at Joe's.",ingredients,ingredients,positive,4,15
train,1481,1481::term::1,"The ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at Joe's.",crust,crust,positive,35,40
train,1481,1481::term::2,"The ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at Joe's.",slice,slice,positive,70,75
train,1767,1767::term::0,Fish is so very fresh.,Fish,fish,positive,0,4
train,634,634::term::0,The prices were CHEAP compared to the quality of service and food.,prices,prices,positive,4,10
train,634,634::term::1,The prices were CHEAP compared to the quality of service and food.,service,service,positive,49,56
train,634,634::term::2,The prices were CHEAP compared to the quality of service and food.,food,food,positive,61,65
train,968,968::term::0,"Top spot in town for Vietnamese classics, better than places that cost a lot more.",Vietnamese classics,vietnamese classics,positive,21,40
